contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY250731C00557000,2025-05-28 13:41:00+00:00,557.0,44.96,39.67,42.44,5.5999985,14.227639,6.0,50.0,0.2512281909179687,True,REGULAR,USD,2025-07-31,call
SPY250731C00558000,2025-05-21 14:34:00+00:00,558.0,42.34,38.86,41.6,0.0,0.0,4.0,69.0,0.2492445681762695,True,REGULAR,USD,2025-07-31,call
SPY250731C00559000,2025-05-21 18:20:55+00:00,559.0,38.44,38.05,40.76,0.0,0.0,4.0,65.0,0.24724568679809572,True,REGULAR,USD,2025-07-31,call
SPY250731C00560000,2025-05-28 18:35:44+00:00,560.0,40.17,37.82,39.02,-0.19000244,-0.47076917,15.0,791.0,0.23462679443359374,True,REGULAR,USD,2025-07-31,call
SPY250731C00561000,2025-05-28 18:27:39+00:00,561.0,39.23,37.02,38.18,0.5400009,1.3957119,2.0,695.0,0.2326126544189453,True,REGULAR,USD,2025-07-31,call
SPY250731C00562000,2025-05-23 16:20:47+00:00,562.0,31.65,35.65,38.26,0.0,0.0,2.0,175.0,0.24118800811767577,True,REGULAR,USD,2025-07-31,call
SPY250731C00563000,2025-05-28 18:07:05+00:00,563.0,37.55,35.4,36.58,0.52000046,1.4042681,2.0,841.0,0.22937782348632813,True,REGULAR,USD,2025-07-31,call
SPY250731C00564000,2025-05-16 14:42:31+00:00,564.0,37.89,34.07,36.61,0.0,0.0,1.0,205.0,0.23715972808837887,True,REGULAR,USD,2025-07-31,call
SPY250731C00565000,2025-05-28 17:47:05+00:00,565.0,35.84,34.16,34.89,-1.2200012,-3.2919621,26.0,2958.0,0.22493756027221679,True,REGULAR,USD,2025-07-31,call
SPY250731C00566000,2025-05-27 19:02:40+00:00,566.0,35.94,32.51,34.99,0.0,0.0,1.0,157.0,0.2332535171508789,True,REGULAR,USD,2025-07-31,call
SPY250731C00567000,2025-05-23 13:30:00+00:00,567.0,27.16,31.74,34.2,0.0,0.0,1.0,439.0,0.231452998046875,True,REGULAR,USD,2025-07-31,call
SPY250731C00568000,2025-05-23 16:40:17+00:00,568.0,27.56,31.07,33.3,0.0,0.0,1.0,107.0,0.22840127075195313,True,REGULAR,USD,2025-07-31,call
SPY250731C00569000,2025-05-28 19:29:27+00:00,569.0,32.76,30.21,32.58,0.79999924,2.5031266,3.0,163.0,0.227272131652832,True,REGULAR,USD,2025-07-31,call
SPY250731C00570000,2025-05-28 15:49:36+00:00,570.0,31.81,30.25,30.89,-0.1400013,-0.4381887,9.0,10636.0,0.21549246429443358,True,REGULAR,USD,2025-07-31,call
SPY250731C00571000,2025-05-27 15:53:24+00:00,571.0,30.86,29.71,29.81,0.0,0.0,1.0,88.0,0.21039607971191404,True,REGULAR,USD,2025-07-31,call
SPY250731C00572000,2025-05-27 16:15:48+00:00,572.0,30.49,28.95,29.04,0.0,0.0,1.0,67.0,0.20862607788085932,True,REGULAR,USD,2025-07-31,call
SPY250731C00573000,2025-05-27 14:23:01+00:00,573.0,28.62,28.19,28.29,0.0,0.0,1.0,75.0,0.20703917968749996,True,REGULAR,USD,2025-07-31,call
SPY250731C00574000,2025-05-28 19:29:27+00:00,574.0,28.71,27.44,27.54,1.2799988,4.666419,6.0,224.0,0.20536072967529295,True,REGULAR,USD,2025-07-31,call
SPY250731C00575000,2025-05-28 19:58:51+00:00,575.0,26.65,26.7,26.79,-2.1000004,-7.304349,16.0,776.0,0.2036365037536621,True,REGULAR,USD,2025-07-31,call
SPY250731C00576000,2025-05-27 16:16:25+00:00,576.0,27.34,25.96,26.05,0.0,0.0,4.0,270.0,0.2019580537414551,True,REGULAR,USD,2025-07-31,call
SPY250731C00577000,2025-05-28 14:27:58+00:00,577.0,26.87,25.23,25.32,-0.18999863,-0.7021383,1.0,84.0,0.20031012100219725,True,REGULAR,USD,2025-07-31,call
SPY250731C00578000,2025-05-27 19:56:44+00:00,578.0,26.47,24.51,24.59,0.0,0.0,26.0,3176.0,0.1985858950805664,True,REGULAR,USD,2025-07-31,call
SPY250731C00579000,2025-05-28 20:13:36+00:00,579.0,23.88,23.8,23.88,-1.460001,-5.7616453,5.0,275.0,0.19702951416015624,True,REGULAR,USD,2025-07-31,call
SPY250731C00580000,2025-05-28 20:00:06+00:00,580.0,22.88,23.09,23.17,-2.3600006,-9.35024,10.0,2117.0,0.19538158142089845,True,REGULAR,USD,2025-07-31,call
SPY250731C00581000,2025-05-28 13:43:13+00:00,581.0,25.53,22.39,22.47,1.2700005,5.2349563,10.0,238.0,0.19376416595458984,True,REGULAR,USD,2025-07-31,call
SPY250731C00582000,2025-05-28 13:36:59+00:00,582.0,24.5,21.7,21.77,0.87999916,3.7256525,5.0,203.0,0.19207045730590822,True,REGULAR,USD,2025-07-31,call
SPY250731C00583000,2025-05-27 19:14:22+00:00,583.0,22.86,21.01,21.09,0.0,0.0,9.0,384.0,0.19049881774902344,True,REGULAR,USD,2025-07-31,call
SPY250731C00584000,2025-05-28 18:20:38+00:00,584.0,21.55,20.34,20.41,-0.45000076,-2.045458,53.0,364.0,0.18886614364624021,True,REGULAR,USD,2025-07-31,call
SPY250731C00585000,2025-05-28 20:00:14+00:00,585.0,19.39,19.67,19.74,-2.4099998,-11.055045,157.0,17466.0,0.18724872817993166,True,REGULAR,USD,2025-07-31,call
SPY250731C00586000,2025-05-28 19:40:29+00:00,586.0,19.55,19.01,19.09,-1.3900013,-6.638019,5.0,328.0,0.1857686404418945,True,REGULAR,USD,2025-07-31,call
SPY250731C00587000,2025-05-28 19:58:23+00:00,587.0,18.31,18.36,18.44,-1.8100014,-8.99603,86.0,756.0,0.18418174224853517,True,REGULAR,USD,2025-07-31,call
SPY250731C00588000,2025-05-28 20:03:05+00:00,588.0,17.62,17.73,17.8,-2.3799992,-11.899996,32.0,428.0,0.18262536132812499,False,REGULAR,USD,2025-07-31,call
SPY250731C00589000,2025-05-28 19:57:10+00:00,589.0,17.05,17.1,17.17,-2.0,-10.498688,190.0,185.0,0.1810689804077148,False,REGULAR,USD,2025-07-31,call
SPY250731C00590000,2025-05-28 19:57:27+00:00,590.0,16.43,16.48,16.55,-2.1399994,-11.52396,434.0,1428.0,0.17954311676025392,False,REGULAR,USD,2025-07-31,call
SPY250731C00591000,2025-05-28 20:12:45+00:00,591.0,15.89,15.87,15.94,-1.6699991,-9.510245,242.0,196.0,0.17801725311279298,False,REGULAR,USD,2025-07-31,call
SPY250731C00592000,2025-05-28 19:55:17+00:00,592.0,14.94,15.28,15.35,-2.2300005,-12.987772,60.0,431.0,0.1765829412841797,False,REGULAR,USD,2025-07-31,call
SPY250731C00593000,2025-05-28 18:52:05+00:00,593.0,15.2,14.69,14.76,-1.04,-6.403941,75.0,320.0,0.17508759490966797,False,REGULAR,USD,2025-07-31,call
SPY250731C00594000,2025-05-28 17:25:39+00:00,594.0,15.32,14.12,14.19,-0.31000042,-1.983368,48.0,228.0,0.17366854171752932,False,REGULAR,USD,2025-07-31,call
SPY250731C00595000,2025-05-28 20:14:12+00:00,595.0,13.57,13.56,13.63,-1.9900007,-12.789207,449.0,1236.0,0.17226474716186524,False,REGULAR,USD,2025-07-31,call
SPY250731C00596000,2025-05-28 17:25:39+00:00,596.0,14.17,13.01,13.08,-0.5799999,-3.9322028,22.0,244.0,0.1708609526062012,False,REGULAR,USD,2025-07-31,call
SPY250731C00597000,2025-05-28 19:50:59+00:00,597.0,12.71,12.47,12.54,-1.1199999,-8.098336,27.0,317.0,0.16945715805053713,False,REGULAR,USD,2025-07-31,call
SPY250731C00598000,2025-05-28 19:41:16+00:00,598.0,12.35,11.94,12.01,-0.9699993,-7.282277,1.0,320.0,0.16803810485839848,False,REGULAR,USD,2025-07-31,call
SPY250731C00599000,2025-05-28 19:54:37+00:00,599.0,11.41,11.43,11.5,-1.6400003,-12.567052,4.0,515.0,0.16672586212158208,False,REGULAR,USD,2025-07-31,call
SPY250731C00600000,2025-05-28 20:00:52+00:00,600.0,10.59,10.93,11.0,-2.0900002,-16.48265,905.0,4296.0,0.16541361938476565,False,REGULAR,USD,2025-07-31,call
SPY250731C00601000,2025-05-28 19:12:13+00:00,601.0,11.61,10.45,10.51,-0.15000057,-1.2755151,14.0,310.0,0.1640861180114746,False,REGULAR,USD,2025-07-31,call
SPY250731C00602000,2025-05-28 14:46:54+00:00,602.0,10.96,9.97,10.04,-0.22999954,-2.0554025,6.0,226.0,0.16285016845703126,False,REGULAR,USD,2025-07-31,call
SPY250731C00603000,2025-05-28 19:54:13+00:00,603.0,9.29,9.51,9.58,-1.3299999,-12.5235405,6.0,633.0,0.16162947753906248,False,REGULAR,USD,2025-07-31,call
SPY250731C00604000,2025-05-28 19:14:30+00:00,604.0,9.8,9.07,9.13,-0.42999935,-4.2033176,47.0,348.0,0.16037826934814453,False,REGULAR,USD,2025-07-31,call
SPY250731C00605000,2025-05-28 19:50:35+00:00,605.0,8.68,8.63,8.7,-1.3199997,-13.199997,42.0,5141.0,0.1592186129760742,False,REGULAR,USD,2025-07-31,call
SPY250731C00606000,2025-05-28 15:01:52+00:00,606.0,9.07,8.22,8.28,-0.15000057,-1.6269042,1.0,267.0,0.15805895660400393,False,REGULAR,USD,2025-07-31,call
SPY250731C00607000,2025-05-28 13:40:12+00:00,607.0,9.68,7.81,7.87,0.8600006,9.750574,30.0,478.0,0.1568687829589844,False,REGULAR,USD,2025-07-31,call
SPY250731C00608000,2025-05-28 20:00:01+00:00,608.0,7.36,7.42,7.48,-1.2499995,-14.517998,25.0,281.0,0.15580067840576173,False,REGULAR,USD,2025-07-31,call
SPY250731C00609000,2025-05-28 19:53:47+00:00,609.0,7.0,7.04,7.1,-0.4499998,-6.040266,149.0,1199.0,0.15470205657958985,False,REGULAR,USD,2025-07-31,call
SPY250731C00610000,2025-05-28 19:59:01+00:00,610.0,6.6,6.68,6.74,-1.0999999,-14.285713,52.0,1024.0,0.15372550384521483,False,REGULAR,USD,2025-07-31,call
SPY250731C00611000,2025-05-28 19:39:20+00:00,611.0,6.7,6.33,6.39,-0.6000004,-8.219183,31.0,1163.0,0.15271843383789066,False,REGULAR,USD,2025-07-31,call
SPY250731C00612000,2025-05-28 19:58:26+00:00,612.0,5.95,6.0,6.05,-0.2800002,-4.4943852,82.0,2139.0,0.15171136383056644,False,REGULAR,USD,2025-07-31,call
SPY250731C00613000,2025-05-28 15:14:25+00:00,613.0,6.25,5.68,5.73,-0.4499998,-6.7164154,3.0,1855.0,0.1508263629150391,False,REGULAR,USD,2025-07-31,call
SPY250731C00614000,2025-05-28 19:50:14+00:00,614.0,5.5,5.37,5.42,-0.7399998,-11.858972,29.0,742.0,0.14991084472656252,False,REGULAR,USD,2025-07-31,call
SPY250731C00615000,2025-05-28 19:54:49+00:00,615.0,4.98,5.07,5.13,-0.78999996,-13.691508,1088.0,4300.0,0.1491173956298828,False,REGULAR,USD,2025-07-31,call
SPY250731C00616000,2025-05-28 18:52:10+00:00,616.0,4.96,4.79,4.84,-0.6799998,-12.056735,3.0,367.0,0.14820187744140628,False,REGULAR,USD,2025-07-31,call
SPY250731C00617000,2025-05-28 19:20:17+00:00,617.0,5.03,4.52,4.57,-0.2999997,-5.6285124,5.0,314.0,0.14740842834472656,False,REGULAR,USD,2025-07-31,call
SPY250731C00618000,2025-05-27 19:30:18+00:00,618.0,4.95,4.26,4.31,0.0,0.0,6.0,321.0,0.14661497924804687,False,REGULAR,USD,2025-07-31,call
SPY250731C00619000,2025-05-28 20:09:35+00:00,619.0,4.08,4.02,4.07,-0.5700002,-12.258067,61.0,459.0,0.14597411651611325,False,REGULAR,USD,2025-07-31,call
SPY250731C00620000,2025-05-28 20:12:49+00:00,620.0,3.81,3.78,3.83,-0.63999987,-14.38202,91.0,4191.0,0.1452111846923828,False,REGULAR,USD,2025-07-31,call
SPY250731C00621000,2025-05-28 19:20:03+00:00,621.0,4.01,3.56,3.61,-0.14999962,-3.60576,69.0,786.0,0.14457032196044922,False,REGULAR,USD,2025-07-31,call
SPY250731C00622000,2025-05-28 19:20:17+00:00,622.0,3.73,3.35,3.39,-0.26999998,-6.7499995,21.0,313.0,0.14380739013671873,False,REGULAR,USD,2025-07-31,call
SPY250731C00623000,2025-05-28 19:17:24+00:00,623.0,3.51,3.15,3.19,-0.26999998,-7.1428566,84.0,527.0,0.1432275619506836,False,REGULAR,USD,2025-07-31,call
SPY250731C00624000,2025-05-28 19:17:24+00:00,624.0,3.31,2.95,3.0,-0.18000007,-5.157595,1025.0,591.0,0.14264773376464845,False,REGULAR,USD,2025-07-31,call
SPY250731C00625000,2025-05-28 20:06:38+00:00,625.0,2.78,2.77,2.82,-0.53,-16.012083,191.0,1736.0,0.1420984228515625,False,REGULAR,USD,2025-07-31,call
SPY250731C00626000,2025-05-28 19:24:19+00:00,626.0,2.92,2.6,2.64,0.36000013,14.062507,9.0,198.0,0.1414270428466797,False,REGULAR,USD,2025-07-31,call
SPY250731C00627000,2025-05-28 18:21:02+00:00,627.0,2.67,2.44,2.48,-0.12999988,-4.642853,57.0,756.0,0.14096928375244144,False,REGULAR,USD,2025-07-31,call
SPY250731C00628000,2025-05-28 15:52:15+00:00,628.0,2.61,2.28,2.32,-0.10000014,-3.690042,4.0,654.0,0.14035893829345703,False,REGULAR,USD,2025-07-31,call
SPY250731C00629000,2025-05-28 17:52:43+00:00,629.0,2.36,2.14,2.18,0.099999905,4.4247746,350.0,1941.0,0.13999273101806642,False,REGULAR,USD,2025-07-31,call
SPY250731C00630000,2025-05-28 19:59:59+00:00,630.0,1.97,2.0,2.03,-0.53,-21.199999,305.0,7823.0,0.1392908337402344,False,REGULAR,USD,2025-07-31,call
SPY250731C00631000,2025-05-27 18:53:04+00:00,631.0,2.28,1.87,1.91,0.0,0.0,238.0,2497.0,0.13904669555664065,False,REGULAR,USD,2025-07-31,call
SPY250731C00632000,2025-05-28 20:13:20+00:00,632.0,1.76,1.75,1.78,-0.3499999,-16.587675,22.0,272.0,0.1384973846435547,False,REGULAR,USD,2025-07-31,call
SPY250731C00633000,2025-05-28 13:30:03+00:00,633.0,2.1,1.63,1.66,0.32999992,18.644064,5.0,667.0,0.1380091082763672,False,REGULAR,USD,2025-07-31,call
SPY250731C00634000,2025-05-28 19:45:37+00:00,634.0,1.62,1.52,1.55,-0.16999996,-9.497205,5.0,3124.0,0.13758186645507814,False,REGULAR,USD,2025-07-31,call
SPY250731C00635000,2025-05-28 18:21:28+00:00,635.0,1.57,1.42,1.45,-0.17999995,-10.285711,4.0,1056.0,0.13727669372558599,False,REGULAR,USD,2025-07-31,call
SPY250731C00636000,2025-05-28 13:48:16+00:00,636.0,1.7,1.32,1.35,0.060000062,3.6585405,5.0,902.0,0.1368494519042969,False,REGULAR,USD,2025-07-31,call
SPY250731C00637000,2025-05-27 13:47:47+00:00,637.0,1.24,1.23,1.26,0.0,0.0,3.0,717.0,0.13654427917480472,False,REGULAR,USD,2025-07-31,call
SPY250731C00638000,2025-05-28 17:55:49+00:00,638.0,1.32,1.14,1.18,0.16000009,13.793111,52.0,352.0,0.13636117553710939,False,REGULAR,USD,2025-07-31,call
SPY250731C00639000,2025-05-28 19:11:25+00:00,639.0,1.27,1.07,1.09,0.0,0.0,5.0,771.0,0.13575083007812502,False,REGULAR,USD,2025-07-31,call
SPY250731C00640000,2025-05-28 19:59:08+00:00,640.0,0.99,0.99,1.02,-0.27999997,-22.047241,15.0,2053.0,0.13562876098632815,False,REGULAR,USD,2025-07-31,call
SPY250731C00645000,2025-05-28 19:58:59+00:00,645.0,0.67,0.68,0.71,-0.22999996,-25.555552,48.0,1463.0,0.13434703552246097,False,REGULAR,USD,2025-07-31,call
SPY250731P00528000,2025-05-28 14:38:33+00:00,528.0,3.75,3.9,3.94,-0.19000006,-4.822336,1.0,84.0,0.23694610717773437,False,REGULAR,USD,2025-07-31,put
SPY250731P00529000,2025-05-28 18:20:52+00:00,529.0,3.72,3.99,4.03,-0.029999971,-0.79999924,1.0,183.0,0.2357559335327148,False,REGULAR,USD,2025-07-31,put
SPY250731P00530000,2025-05-28 20:04:53+00:00,530.0,4.12,4.07,4.11,0.31999993,8.421051,61.0,2898.0,0.23432162170410153,False,REGULAR,USD,2025-07-31,put
SPY250731P00531000,2025-05-27 16:38:46+00:00,531.0,4.2,4.16,4.2,0.0,0.0,32.0,165.0,0.23303989624023438,False,REGULAR,USD,2025-07-31,put
SPY250731P00532000,2025-05-28 13:58:11+00:00,532.0,4.0,4.25,4.3,-0.07000017,-1.7199059,3.0,28.0,0.23191075714111326,False,REGULAR,USD,2025-07-31,put
SPY250731P00533000,2025-05-28 18:06:20+00:00,533.0,4.05,4.35,4.39,-0.73,-15.271966,2.0,112.0,0.23053747985839845,False,REGULAR,USD,2025-07-31,put
SPY250731P00534000,2025-05-23 18:15:40+00:00,534.0,6.47,4.44,4.49,0.0,0.0,1.0,59.0,0.2293167889404297,False,REGULAR,USD,2025-07-31,put
SPY250731P00535000,2025-05-28 19:53:42+00:00,535.0,4.59,4.54,4.59,0.36000013,8.510642,847.0,1126.0,0.2280350634765625,False,REGULAR,USD,2025-07-31,put
SPY250731P00536000,2025-05-27 14:23:01+00:00,536.0,4.87,4.64,4.69,0.0,0.0,19.0,113.0,0.2267228207397461,False,REGULAR,USD,2025-07-31,put
SPY250731P00537000,2025-05-27 17:42:13+00:00,537.0,4.61,4.74,4.79,0.0,0.0,5.0,67.0,0.22538006072998046,False,REGULAR,USD,2025-07-31,put
SPY250731P00538000,2025-05-28 19:44:02+00:00,538.0,4.73,4.85,4.9,-0.3800001,-7.4364014,4.0,39.0,0.22412885253906245,False,REGULAR,USD,2025-07-31,put
SPY250731P00539000,2025-05-28 14:54:50+00:00,539.0,4.82,4.96,5.01,-2.8199997,-36.91099,2.0,226.0,0.2228776443481445,False,REGULAR,USD,2025-07-31,put
SPY250731P00540000,2025-05-28 20:12:35+00:00,540.0,5.11,5.07,5.12,0.32999992,6.903764,123.0,11049.0,0.2215654016113281,False,REGULAR,USD,2025-07-31,put
SPY250731P00541000,2025-05-28 13:37:30+00:00,541.0,4.67,5.18,5.23,-0.3199997,-6.41282,1.0,138.0,0.22019212432861324,False,REGULAR,USD,2025-07-31,put
SPY250731P00542000,2025-05-21 18:59:58+00:00,542.0,7.0,5.3,5.35,0.0,0.0,1.0,68.0,0.21894091613769529,False,REGULAR,USD,2025-07-31,put
SPY250731P00543000,2025-05-28 19:54:34+00:00,543.0,5.57,5.42,5.47,0.49000025,9.645674,1.0,477.0,0.2176591906738281,False,REGULAR,USD,2025-07-31,put
SPY250731P00544000,2025-05-27 18:44:53+00:00,544.0,5.31,5.54,5.59,0.0,0.0,3.0,52.0,0.21631643066406248,False,REGULAR,USD,2025-07-31,put
SPY250731P00545000,2025-05-28 19:43:40+00:00,545.0,5.52,5.66,5.71,0.21999979,4.1509395,50.0,545.0,0.21491263610839845,False,REGULAR,USD,2025-07-31,put
SPY250731P00546000,2025-05-23 17:13:14+00:00,546.0,8.64,5.79,5.84,0.0,0.0,3.0,64.0,0.21363091064453127,False,REGULAR,USD,2025-07-31,put
SPY250731P00547000,2025-05-28 19:17:24+00:00,547.0,5.61,5.92,5.97,-2.3899999,-29.874998,2.0,55.0,0.2123034092712402,False,REGULAR,USD,2025-07-31,put
SPY250731P00548000,2025-05-28 18:49:27+00:00,548.0,5.68,6.05,6.1,-3.27,-36.536312,8.0,647.0,0.21091487335205078,False,REGULAR,USD,2025-07-31,put
SPY250731P00549000,2025-05-28 19:17:24+00:00,549.0,5.86,6.19,6.24,-0.03999996,-0.67796546,2.0,253.0,0.20963314788818355,False,REGULAR,USD,2025-07-31,put
SPY250731P00550000,2025-05-28 20:01:00+00:00,550.0,6.51,6.33,6.38,0.5,8.319468,308.0,2660.0,0.20830564651489253,False,REGULAR,USD,2025-07-31,put
SPY250731P00551000,2025-05-28 15:54:06+00:00,551.0,6.26,6.47,6.52,-3.42,-35.330578,10.0,320.0,0.20691711059570309,False,REGULAR,USD,2025-07-31,put
SPY250731P00552000,2025-05-28 13:53:25+00:00,552.0,6.11,6.62,6.67,-0.9499998,-13.456089,1.0,1008.0,0.20563538513183593,False,REGULAR,USD,2025-07-31,put
SPY250731P00553000,2025-05-28 16:31:23+00:00,553.0,6.48,6.77,6.82,0.19999981,3.1847103,5.0,201.0,0.20426210784912108,False,REGULAR,USD,2025-07-31,put
SPY250731P00554000,2025-05-23 14:21:45+00:00,554.0,11.25,6.92,6.98,0.0,0.0,4.0,448.0,0.2030108996582031,False,REGULAR,USD,2025-07-31,put
SPY250731P00555000,2025-05-28 20:00:24+00:00,555.0,7.25,7.08,7.13,0.5100002,7.566769,55.0,473.0,0.20154607055664062,False,REGULAR,USD,2025-07-31,put
SPY250731P00556000,2025-05-27 19:37:04+00:00,556.0,6.96,7.24,7.29,0.0,0.0,13.0,495.0,0.2001727932739258,False,REGULAR,USD,2025-07-31,put
SPY250731P00557000,2025-05-28 19:57:35+00:00,557.0,7.42,7.4,7.46,-1.7699995,-19.260061,5.0,873.0,0.19886055053710935,False,REGULAR,USD,2025-07-31,put
SPY250731P00558000,2025-05-28 14:38:33+00:00,558.0,7.25,7.57,7.63,-0.5700002,-7.2890043,1.0,1025.0,0.19751779052734375,False,REGULAR,USD,2025-07-31,put
SPY250731P00559000,2025-05-28 19:53:06+00:00,559.0,7.78,7.74,7.8,0.11000013,1.4341608,100.0,1374.0,0.1960987373352051,False,REGULAR,USD,2025-07-31,put
SPY250731P00560000,2025-05-28 20:11:13+00:00,560.0,7.94,7.92,7.98,0.59000015,8.027213,220.0,1091.0,0.19475597732543942,False,REGULAR,USD,2025-07-31,put
SPY250731P00561000,2025-05-28 18:54:14+00:00,561.0,7.92,8.1,8.16,-5.0199995,-38.794434,1.0,421.0,0.1933521827697754,False,REGULAR,USD,2025-07-31,put
SPY250731P00562000,2025-05-28 17:47:18+00:00,562.0,7.82,8.28,8.34,-0.099999905,-1.2626251,150.0,247.0,0.1918873536682129,False,REGULAR,USD,2025-07-31,put
SPY250731P00563000,2025-05-27 19:38:09+00:00,563.0,8.12,8.47,8.53,0.0,0.0,27.0,622.0,0.19049881774902344,False,REGULAR,USD,2025-07-31,put
SPY250731P00564000,2025-05-27 20:02:36+00:00,564.0,8.04,8.66,8.72,0.0,0.0,4.0,348.0,0.18903398864746096,False,REGULAR,USD,2025-07-31,put
SPY250731P00565000,2025-05-28 20:10:40+00:00,565.0,8.85,8.86,8.92,0.64000034,7.7953753,5989.0,906.0,0.18763019409179688,False,REGULAR,USD,2025-07-31,put
SPY250731P00566000,2025-05-28 14:13:45+00:00,566.0,8.45,9.07,9.13,-0.19000053,-2.1990802,3.0,804.0,0.18627217544555663,False,REGULAR,USD,2025-07-31,put
SPY250731P00567000,2025-05-28 14:07:12+00:00,567.0,8.63,9.27,9.34,-0.8699999,-9.157893,2.0,594.0,0.18485312225341793,False,REGULAR,USD,2025-07-31,put
SPY250731P00568000,2025-05-28 16:23:39+00:00,568.0,9.18,9.49,9.55,-0.18999958,-2.0277436,3.0,300.0,0.18338829315185545,False,REGULAR,USD,2025-07-31,put
SPY250731P00569000,2025-05-28 18:08:41+00:00,569.0,9.02,9.71,9.77,-0.9199991,-9.255525,6.0,703.0,0.1819539813232422,False,REGULAR,USD,2025-07-31,put
SPY250731P00570000,2025-05-28 20:11:51+00:00,570.0,9.92,9.93,10.0,0.71000004,7.709012,136.0,1219.0,0.1805501867675781,False,REGULAR,USD,2025-07-31,put
SPY250731P00571000,2025-05-27 18:10:22+00:00,571.0,9.57,10.16,10.23,0.0,0.0,2.0,67.0,0.1791006163024902,False,REGULAR,USD,2025-07-31,put
SPY250731P00572000,2025-05-28 19:59:51+00:00,572.0,10.33,10.4,10.47,-0.010000229,-0.09671401,3.0,60.0,0.17768156311035155,False,REGULAR,USD,2025-07-31,put
SPY250731P00573000,2025-05-28 19:54:57+00:00,573.0,10.8,10.65,10.71,0.6999998,6.9306912,1.0,72.0,0.17618621673583984,False,REGULAR,USD,2025-07-31,put
SPY250731P00574000,2025-05-28 15:01:06+00:00,574.0,10.42,10.9,10.96,-5.2,-33.290653,9.0,106.0,0.17475190490722659,False,REGULAR,USD,2025-07-31,put
SPY250731P00575000,2025-05-28 19:54:10+00:00,575.0,11.4,11.15,11.22,1.0299997,9.932495,318.0,1352.0,0.17331759307861327,False,REGULAR,USD,2025-07-31,put
SPY250731P00576000,2025-05-28 13:43:10+00:00,576.0,10.02,11.41,11.49,-0.60999966,-5.738473,2.0,78.0,0.17192905715942386,False,REGULAR,USD,2025-07-31,put
SPY250731P00577000,2025-05-28 19:59:51+00:00,577.0,11.63,11.69,11.76,-0.39000034,-3.244595,2.0,77.0,0.17046422805786138,False,REGULAR,USD,2025-07-31,put
SPY250731P00578000,2025-05-28 20:13:57+00:00,578.0,11.95,11.96,12.04,0.96000004,8.735214,1.0,92.0,0.16901465759277345,False,REGULAR,USD,2025-07-31,put
SPY250731P00579000,2025-05-28 19:43:08+00:00,579.0,11.86,12.25,12.32,0.07999992,0.6791165,22.0,604.0,0.16748879394531252,False,REGULAR,USD,2025-07-31,put
SPY250731P00580000,2025-05-28 20:01:08+00:00,580.0,12.8,12.55,12.62,1.4300003,12.57696,197.0,4981.0,0.1660849993896485,False,REGULAR,USD,2025-07-31,put
SPY250731P00581000,2025-05-28 13:43:10+00:00,581.0,11.27,12.85,12.92,-1.2199993,-9.767809,1.0,78.0,0.16460491165161134,False,REGULAR,USD,2025-07-31,put
SPY250731P00582000,2025-05-28 20:00:02+00:00,582.0,13.21,13.16,13.24,0.71000004,5.68,44.0,119.0,0.1632468930053711,False,REGULAR,USD,2025-07-31,put
SPY250731P00583000,2025-05-27 19:03:04+00:00,583.0,12.65,13.48,13.56,0.0,0.0,10.0,244.0,0.16178206390380856,False,REGULAR,USD,2025-07-31,put
SPY250731P00584000,2025-05-28 19:43:08+00:00,584.0,13.68,13.81,13.89,0.7300005,5.637069,4.0,430.0,0.1603477520751953,False,REGULAR,USD,2025-07-31,put
SPY250731P00585000,2025-05-28 20:11:51+00:00,585.0,14.12,14.15,14.23,1.3900003,10.919091,370.0,1369.0,0.15889818161010744,False,REGULAR,USD,2025-07-31,put
SPY250731P00586000,2025-05-28 20:01:36+00:00,586.0,14.77,14.5,14.58,1.1100006,8.125919,97.0,2309.0,0.15746386978149413,False,REGULAR,USD,2025-07-31,put
SPY250731P00587000,2025-05-28 19:53:45+00:00,587.0,15.0,14.86,14.94,1.3999996,10.294115,72.0,753.0,0.15602955795288087,False,REGULAR,USD,2025-07-31,put
SPY250731P00588000,2025-05-28 20:00:52+00:00,588.0,15.6,15.23,15.31,1.2800007,8.938552,127.0,961.0,0.15461050476074223,True,REGULAR,USD,2025-07-31,put
SPY250731P00589000,2025-05-28 19:55:50+00:00,589.0,15.84,15.61,15.7,1.2600002,8.641977,167.0,472.0,0.1532677447509766,True,REGULAR,USD,2025-07-31,put
SPY250731P00590000,2025-05-28 20:12:14+00:00,590.0,15.98,16.01,16.09,1.5799999,10.972222,302.0,936.0,0.1518334329223633,True,REGULAR,USD,2025-07-31,put
SPY250731P00591000,2025-05-28 19:53:00+00:00,591.0,16.48,16.41,16.5,1.4299994,9.501657,90.0,235.0,0.1504906729125977,True,REGULAR,USD,2025-07-31,put
SPY250731P00592000,2025-05-28 19:59:23+00:00,592.0,16.8,16.83,16.91,1.7099991,11.332002,55.0,175.0,0.14902584381103517,True,REGULAR,USD,2025-07-31,put
SPY250731P00593000,2025-05-28 18:59:54+00:00,593.0,16.28,17.26,17.34,-0.069999695,-0.42813268,55.0,482.0,0.14765256652832032,True,REGULAR,USD,2025-07-31,put
